id,kode_provinsi,nama_provinsi,judul_berita,klasifikasi_utama,klasifikasi_menyinggung,status_berita,bulan,jumlah_aduan,satuan,tahun
314,32,JAWA BARAT,"9 BULAN JADI MENAG, KEKAYAAN YAQUT MELESAT 1.000%",TRANSPORTASI,TRANSPORTASI,DISINFORMASI (HOAKS),SEPTEMBER,1,ADUAN,2021
315,32,JAWA BARAT,ADA VIDEO MENAG YAQUT CHOLIL QOUMAS DIBAPTIS PINDAH AGAMA,FIGUR,POLITIK,DISINFORMASI (HOAKS),SEPTEMBER,1,ADUAN,2021
316,32,JAWA BARAT,AJAKAN MENGINSTAL APLIKASI TRACETOGETHER UNTUK MENDUKUNG KEPUTUSAN KEMKOMINFO TENTANG UPAYA PENANGANAN COVID-19,FIGUR,SARA,DISINFORMASI (HOAKS),SEPTEMBER,1,ADUAN,2021
317,32,JAWA BARAT,HADIAH ULANG TAHUN BRI KE 120,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),OKTOBER,3,ADUAN,2021
318,32,JAWA BARAT,PARTAI PRIMA BUATAN ANAK-ANAK KOMUNIS,POLITIK,POLITIK,DISINFORMASI (HOAKS),OKTOBER,3,ADUAN,2021
319,32,JAWA BARAT,DAFTAR KENDARAAN LELANG NONEKSEKUSI DARI KEMENTRIAN KEUANGAN REPUBLIK INDONESIA,EKONOMI,EKONOMI,DISINFORMASI (HOAKS),OKTOBER,2,ADUAN,2021
320,32,JAWA BARAT,"GELAR ICF CHAMPIONSHIP 2021, JALAN MENUJU KOTA GARUT PADA 26 OKTOBER 2021 DITUTUP",TRANSPORTASI,ENTERTAIMENT,BENAR,OKTOBER,2,ADUAN,2021
321,32,JAWA BARAT,LINK SUBSIDI DARI PERTAMINA VIA SMS RP. 189 JUTA,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),OKTOBER,2,ADUAN,2021
322,32,JAWA BARAT,"MISIONARIS MEREBAK, TERMASUK DI SUMBAR",0,0,0,OKTOBER,2,ADUAN,2021
323,32,JAWA BARAT,PENGUMUMAN : PEMBERHENTIAN SEMENTARA OPERASIONAL BUS KOTA DAMRI BANDUNG,HUKUM DAN REGULASI,TRANSPORTASI,BENAR,OKTOBER,2,ADUAN,2021
324,32,JAWA BARAT,PERNYATAAN EKS PETINGGI INTELIJEN SAUDI TENTANG MOHAMMED BIN SALMAN,0,0,0,OKTOBER,2,ADUAN,2021
325,32,JAWA BARAT,TAWARAN KUOTA GRATIS 50 GB DI PERAYAAN ULANG TAHUN WHATSAPP,KRIMINALITAS,TEKNOLOGI,DISINFORMASI (HOAKS),OKTOBER,2,ADUAN,2021
326,32,JAWA BARAT,VAKSINASI MILENIAL JABAR,KESEHATAN,KESEHATAN,BENAR,OKTOBER,1,ADUAN,2021
327,32,JAWA BARAT,20 RIBU LAPORAN KEBUTAAN USAI VAKSINASI DI EROPA,KESEHATAN,KESEHATAN,DISINFORMASI (HOAKS),OKTOBER,1,ADUAN,2021
328,32,JAWA BARAT,ADA WALI ALLAH DI SURADE SUKABUMI,FIGUR,SARA,MISINFORMASI (HOAKS),OKTOBER,1,ADUAN,2021
329,32,JAWA BARAT,AIR REBUSAN DAUN SIRI DAPAT SEMBUHKAN KATARAK,KESEHATAN,KESEHATAN,DISINFORMASI (HOAKS),OKTOBER,1,ADUAN,2021
330,32,JAWA BARAT,AJID TEROBOS BANGUNAN SD YANG AMBRUK DEMI SELAMATKAN FOTO JIHYO,FIGUR,FIGUR,DISINFORMASI (HOAKS),OKTOBER,1,ADUAN,2021
331,32,JAWA BARAT,AKUN INSTGRAM LAPTOP BM STORE,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),OKTOBER,1,ADUAN,2021
332,32,JAWA BARAT,VIDEO : 500 TON PISANG DARI SOMALIA TERKONTAMINASI CACING HELICOBACTER,PANGAN,PANGAN,DISINFORMASI (HOAKS),NOVEMBER,3,ADUAN,2021
333,32,JAWA BARAT,"DARI DITLANTAS POLDA, BESOK ADA RAZIA MASKER SERENTAK DISELURUH WILAYAH INDONESIA",HUKUM DAN REGULASI,KESEHATAN,DISINFORMASI (HOAKS),NOVEMBER,2,ADUAN,2021
334,32,JAWA BARAT,UANG BARU PECAHAN 1.0 BERNILAI 1 JUTA RUPIAH,EKONOMI,EKONOMI,DISINFORMASI (HOAKS),NOVEMBER,2,ADUAN,2021
335,32,JAWA BARAT,"WASPADA PENCULIKAN ANAK DENGAN MODUS PENJUAL, OM TELOLET, ORANG GILA, IBU HAMIL, PENGEMIS",KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),NOVEMBER,2,ADUAN,2021
336,32,JAWA BARAT,ACHA SEPTRIASA MENINGGAL DUNIA,FIGUR,FIGUR,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
337,32,JAWA BARAT,ADE ARMANDO : DALAM AL-QURAN TAK ADA PERINTAH SHOLAT 5 WAKTU,SARA,SARA,BENAR,NOVEMBER,1,ADUAN,2021
338,32,JAWA BARAT,ADE ARMANDO : SAYA BERAGAMA ISLAM TAPI TIDAK PERCAYA SYARIAT ISLAM HARUS DIJALANKAN,SARA,SARA,BENAR,NOVEMBER,1,ADUAN,2021
339,32,JAWA BARAT,AKUN WHATSAPP MENGATASNAMAKAN BUPATI INDRAMAYU,FIGUR,KRIMINALITAS,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
340,32,JAWA BARAT,AKUN WHATSAPP MENGATASNAMAKAN KAPOLDA JAWA BARAT AHMAD DOFIRI,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
341,32,JAWA BARAT,AKUN WHATSAPP MENGATASNAMAKAN WAKIL KETUA DPRD KOTA CIREBON,FIGUR,KRIMINALITAS,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
342,32,JAWA BARAT,ALIANSI DOKTER DUNIA SEBUT VARIAN DELTA TIDAK PERNAH ADA,KESEHATAN,KESEHATAN,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
343,32,JAWA BARAT,ANGGOTA DPR : PERMENDIKBUD 30 LEGALKAN SEKS BEBAS DAN LGBT ASAL KORBAN SETUJU,HUKUM DAN REGULASI,PENDIDIKAN,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
344,32,JAWA BARAT,BAHAN BURGER KFC 15% AYAM DAN SISANYA BAHAN TIDAK LAYAK KONSUMSI,PANGAN,PANGAN,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
345,32,JAWA BARAT,BAHAYA VAKSIN BERISIKO TINGGI,KESEHATAN,KESEHATAN,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
346,32,JAWA BARAT,BANK INDONESIA TAWARKAN INVESTASI ONLINE LEWAT TELEGRAM,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),NOVEMBER,1,ADUAN,2021
347,32,JAWA BARAT,LOWONGAN KERJA DISKOMINFO JABAR,HUKUM DAN REGULASI,HUKUM DAN REGULASI,BENAR,DESEMBER,7,ADUAN,2021
348,32,JAWA BARAT,HADIAH ULANG TAHUN BRI KE - 130 UANG TUNAI SEBESAR 2 JUTA RUPIAH,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),DESEMBER,4,ADUAN,2021
349,32,JAWA BARAT,REKRUTMEN DISKOMINFO JABAR MEMINTA BIAYA,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),DESEMBER,3,ADUAN,2021
350,32,JAWA BARAT,SMS PEMBERITAHUAN PEMENANG UNDIAN KE-2 DARI PT SHOPEE SEBESAR RP 185 JUTA,EKONOMI,EKONOMI,DISINFORMASI (HOAKS),DESEMBER,3,ADUAN,2021
351,32,JAWA BARAT,HARI JADI JNE YANG KE-31 MELALUI KUISIONER ANDA AKAN MENDAPATKAN UANG TUNAI 2 JUTA RUPIAH,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),DESEMBER,2,ADUAN,2021
352,32,JAWA BARAT,SERUAN ISI PENUH TANGKI BBM KARENA KARYAWAN PERTAMINA MOGOK KERJA,TRANSPORTASI,TRANSPORTASI,DISINFORMASI (HOAKS),DESEMBER,2,ADUAN,2021
353,32,JAWA BARAT,ULTAH KE-50 KIMIA FARMA BAGIKAN UANG 2 JUTA RUPIAH,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),DESEMBER,2,ADUAN,2021
354,32,JAWA BARAT,WASPADA MENGAKU MAHASISWA MEMINTA FOTO KTP UNTUK PINJOL,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),DESEMBER,2,ADUAN,2021
355,32,JAWA BARAT,"1,4 JUTA WARGA CHINA IKUT TES PNS 2021",HUKUM DAN REGULASI,HUKUM DAN REGULASI,DISINFORMASI (HOAKS),DESEMBER,1,ADUAN,2021
356,32,JAWA BARAT,AKUN PT PETROKIMIA GRESIK,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),DESEMBER,1,ADUAN,2021
357,32,JAWA BARAT,AKUN WHATSAPP MENGATASNAMAKAN KAPOLDA JAWA BARAT AHMAD DOFIRI,KRIMINALITAS,KRIMINALITAS,DISINFORMASI (HOAKS),DESEMBER,1,ADUAN,2021
358,32,JAWA BARAT,BEJAT! GURU NGAJI DI DEPOK CABULI 10 ANAK MURIDNYA,KRIMINALITAS,KRIMINALITAS,BENAR,DESEMBER,1,ADUAN,2021
359,32,JAWA BARAT,BENARKAH JANTUNG MANUSIA BERHENTI BERDETAK SAAT BERSIN?,KESEHATAN,KESEHATAN,DISINFORMASI (HOAKS),DESEMBER,1,ADUAN,2021
360,32,JAWA BARAT,BENARKAH KONSUMSI SAYUR PAKIS MENGAKIBATKAN KANKER LAMBUNG,KESEHATAN,PANGAN,DISINFORMASI (HOAKS),DESEMBER,1,ADUAN,2021
361,32,JAWA BARAT,"DUBAI BERDUKA, TABRAKAN TRUK TANGKI DAN MENYEBABKAN KEBAKARAN BESAR DI JALAN TOL DUBAI",TRANSPORTASI,TRANSPORTASI,DISINFORMASI (HOAKS),DESEMBER,1,ADUAN,2021
